lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,target
0.5006648420420885,0.6433105665000148,0.5635158884346964,0.3451243638089906,0.5468580973827186,0.4697340155560651,0.43513381159025616,0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482
0.6433105665000148,0.5635158884346964,0.3451243638089906,0.5468580973827186,0.4697340155560651,0.43513381159025616,0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337
0.5635158884346964,0.3451243638089906,0.5468580973827186,0.4697340155560651,0.43513381159025616,0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245
0.3451243638089906,0.5468580973827186,0.4697340155560651,0.43513381159025616,0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083
0.5468580973827186,0.4697340155560651,0.43513381159025616,0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135
0.4697340155560651,0.43513381159025616,0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435
0.43513381159025616,0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248
0.5593843942146897,0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869
0.5975259697242987,0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528
0.5845890564076551,0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481
0.4054031636810482,0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293
0.45709530415515337,0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153
0.5206570789164245,0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918
0.5854128102826083,0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382
0.44106868571472135,0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175
0.472331352695435,0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347
0.3829376269234248,0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283
0.3773629422862869,0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973
0.582359774106528,0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577
0.6415351875700481,0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727
0.5041608524849293,0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648
0.6177759813114153,0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558
0.5602181130676918,0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334
0.4667037938227382,0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175
0.5750023041299175,0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169
0.7007534285672347,0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586
0.5518468927432283,0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062
0.7207174769435973,0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439
0.311396102802577,0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284
0.6649213096401727,0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428
0.6009875320394648,0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814
0.5720731316958558,0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866
0.6209280578404334,0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789
0.42280817215524175,0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306
0.6093941870599169,0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762
0.6768010499064586,0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003
0.7984894642317062,0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442
0.6083160174743439,0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776
0.5885215921234284,0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223
0.6281619088436428,0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082
0.7785388671360814,0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188
0.728186860671866,0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838
0.6502607913719789,0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083
0.7620629418909306,0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355
0.7274826489895762,0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109
0.8211851806556003,0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983
0.6601389944885442,0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773
0.7030533939223776,0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144
0.7015128645369223,0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229
0.5986854597799082,0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601
0.778355351055188,0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134
0.7779357423875838,0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435
0.7548000118566083,0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965
0.7326546582465355,0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601
0.6157656464284109,0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687
0.715794282548983,0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454
0.723516017154773,0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855
0.6768704673043144,0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961
0.7396755953240229,0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207
0.7943272602563601,0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166
0.9400911441871134,0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524
0.7659368849920435,0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335
0.7707240248581965,0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064
0.7335280191538601,0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194
0.544646384907687,0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304
0.7290067852584454,0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926
0.7324389430778855,0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767
0.9671629169728961,0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543
0.6957348318909207,0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743
0.7390139840439166,0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097
0.6990811987258524,0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385
0.579233034089335,0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308
0.8038390465745064,0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733
0.7581669489661194,0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132
0.7555092765718304,0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013
0.578970792792926,0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579
0.8038195157464767,0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727
0.5171690279144543,0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275
0.710093887923743,0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995
0.8648040832021097,0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627
0.5414073738090385,0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908
0.5789409832990308,0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638
0.6411070351664733,0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549
0.576879739123132,0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982
0.4688119831775013,0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303
0.6280008382524579,0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937
0.5128431266652727,0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867
0.665069719739275,0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823
0.525155823515995,0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943
0.7722702830982627,0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943,0.7471891288831396
0.5399580132826908,0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943,0.7471891288831396,0.5558543670976266
0.5879455113205638,0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943,0.7471891288831396,0.5558543670976266,0.559037026900633
0.7042640830891549,0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943,0.7471891288831396,0.5558543670976266,0.559037026900633,0.7557900329284243
0.503506021150982,0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943,0.7471891288831396,0.5558543670976266,0.559037026900633,0.7557900329284243,0.7467722127085413
0.6539612329377303,0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943,0.7471891288831396,0.5558543670976266,0.559037026900633,0.7557900329284243,0.7467722127085413,0.7565457757931299
0.7675144298467937,0.48261429638412867,0.6693773068265823,0.6854493752876943,0.7471891288831396,0.5558543670976266,0.559037026900633,0.7557900329284243,0.7467722127085413,0.7565457757931299,0.7814845946250193
